"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (pátého senátu) ze dne 11. června 2009.#H. J. Nijemeisland proti Minister van Landbouw, Natuur en Voedselkwaliteit.#Žádost o rozhodnutí o předběžné otázce: College van Beroep voor het bedrijfsleven - Nizozemsko.#Společná zemědělská politika - Hovězí a telecí maso - Nařízení (ES) č. 795/2004 - Článek 3a - Integrovaný administrativní a kontrolní systém pro některé režimy podpor - Jednotná platba - Stanovení referenční částky - Snížení a vyloučení.#Věc C-170/08.","","62008CJ0170","2009-06-11",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 11. června 2009.#Inspecteur van de Belastingdienst proti X BV.#Žádost o rozhodnutí o předběžné otázce: Gerechtshof te Amsterdam - Nizozemsko.#Politika hospodářské soutěže - Články 81 ES a 82 ES - Článek 15 odst. 3 nařízení (ES) č. 1/2003 - Předložení písemných vyjádření Komisí - Vnitrostátní spor o daňovou odpočitatelnost pokuty uložené rozhodnutím Komise.#Věc C-429/07.","","62007CJ0429","2009-06-11",
"Rozsudek Soudního dvora (prvního senátu) ze dne 11. června 2009.#Chocoladefabriken Lindt & Sprüngli AG v. Franz Hauswirth GmbH.#Žádost o rozhodnutí o předběžné otázce podaná Oberster Gerichtshof - Rakousko.#Věc C-529/07.","","62007CJ0529","2009-06-11",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. června 2009. # Komise Evropských společenství proti Nizozemskému království. # Nesplnění povinnosti státem - Dohoda o Evropském hospodářském prostoru - Článek 40 - Volný pohyb kapitálu - Diskriminační zacházení s dividendami vyplacenými nizozemskými společnostmi - Srážková daň - Osvobození - Společnosti-příjemkyně usazené v členských státech Společenství - Společnosti-příjemkyně usazené na Islandu nebo v Norsku. # Věc C-521/07.","","62007CJ0521","2009-06-11",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 11. června 2009.#X (C-155/08) a E. H. A. Passenheim-van Schoot (C-157/08) proti Staatssecretaris van Financiën.#Žádosti o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko.#Volný pohyb služeb - Volný pohyb kapitálu - Daň z majetku - Daň z příjmů - Úspory investované v jiném členském státě, než je členský stát místa bydliště - Nepřiznání daně - Lhůta pro doměření daně - Prodloužení lhůty pro doměření daně v případě aktiv uložených mimo členský stát místa pobytu - Směrnice 77/799/EHS - Vzájemná pomoc mezi příslušnými orgány členských států v oblasti přímých a nepřímých daní - Bankovní tajemství.#Spojené věci C-155/08 a C-157/08.","","62008CJ0155","2009-06-11",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 11. června 2009. # Komise Evropských společenství proti Švédskému království. # Nesplnění povinnosti státem - Směrnice 2005/60/ES - Předcházení zneužití finančního systému k praní peněz a financování terorismu - Neprovedení ve stanovené lhůtě. # Věc C-546/08.","","62008CJ0546","2009-06-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 11. června 2009. # Transports Schiocchet - Excursions SARL proti Komisi Evropských společenství. # Kasační opravný prostředek - Žaloba na náhradu škody - Nařízení (EHS) č. 517/72 a 684/92 - Mezinárodní přeprava cestujících autokary a autobusy - Podmínky vzniku mimosmluvní odpovědnosti Společenství - Promlčecí lhůta. # Věc C-335/08 P.","","62008CJ0335","2009-06-11",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. června 2009.#Agrana Zucker GmbH proti Bundesministerium für Land- und Forstwirtschaft, Unwelt und Wasserwirtschaft.#Žádost o rozhodnutí o předběžné otázce: Verwaltungsgerichtshof - Rakousko.#Cukr - Dočasný režim restrukturalizace cukrovarnického průmyslu - Článek 11 nařízení (ES) č. 320/2006 - Výpočet dočasné restrukturalizační částky - Zahrnutí části kvóty, která byla preventivně stažena z trhu - Zásady proporcionality a zákazu diskriminace.#Věc C-33/08.","","62008CJ0033","2009-06-11",
"Rozsudek Soudního dvora (šestého senátu) ze dne 11. června 2009.#Schenker SIA proti Valsts ieņēmumu dienests.#Žádost o rozhodnutí o předběžné otázce: Administratīvā apgabaltiesa - Lotyšsko.#Společný celní sazebník - Sazební zařazení zboží - Kombinovaná nomenklatura - Zařízení s kapalnými krystaly.#Věc C-16/08.","","62008CJ0016","2009-06-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 11. června 2009.#Komise Evropských společenství proti Rakouské republice.#Nesplnění povinnosti státem - Článek 49 ES - Volný pohyb služeb - Patentový zástupce - Povinnost uzavřít pojištění odpovědnosti za škodu způsobenou při výkonu povolání - Povinnost ustanovit domiciliáta ve členském státě určení služeb.#Věc C-564/07.","","62007CJ0564","2009-06-11",
"Rozsudek Soudního dvora (velkého senátu) ze dne 9. června 2009.#Komise Evropských společenství proti Spolkové republice Německo.#Nesplnění povinnosti státem - Směrnice 92/50/EHS - Neprovedení formálního řízení o zadání evropské veřejné zakázky na služby spočívající v úpravě odpadů - Spolupráce mezi nižšími územními celky.#Věc C-480/06.","","62006CJ0480","2009-06-09",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. června 2009. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Směrnice 2001/23/ES - Převod podniku - Zachování práv zaměstnanců - Vnitrostátní právní úprava, která stanoví, že se neuplatní na převody podniků v ‚krizové situaci‘. # Věc C-561/07.","","62007CJ0561","2009-06-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 11. června 2009.#Komise Evropských společenství proti Francouzské republice.#Nesplnění povinnosti státem -Směrnice 89/665/EHS a 92/13/EHS- Přezkumná řízení při zadávání veřejných zakázek - Záruka účinného přezkumu - Minimální lhůta, kterou je třeba dodržet mezi doručením rozhodnutí o zadání zakázky všem vyloučeným zájemcům a uchazečům a podpisem smlouvy ohledně dané zakázky.#Věc C-327/08.","","62008CJ0327","2009-06-11",
"Rozsudek Soudního dvora (pátého senátu) ze dne 11. června 2009.#Imagination Technologies Ltd v. Úřad Evropské unie pro duševní vlastnictví.#Věc C-542/07 P.","","62007CJ0542","2009-06-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 4. června 2009.#Athanasios Vatsouras (C-22/08) a Josif Koupatantze (C-23/08) proti Arbeitsgemeinschaft (ARGE) Nürnberg 900.#Žádosti o rozhodnutí o předběžné otázce: Sozialgericht Nürnberg - Německo.#Evropské občanství - Volný pohyb osob - Články 12 ES a 39 ES - Směrnice 2004/38/ES - Článek 24 odst. 2 - Posouzení platnosti - Státní příslušníci členského státu - Profesní činnost v jiném členském státě - Výše odměny za práci a doba trvání činnosti - Zachování statusu ‚pracovníka‘ - Nárok na pobírání dávek pro uchazeče o zaměstnání.#Spojené věci C-22/08 a C-23/08.","","62008CJ0022","2009-06-04",
"Rozsudek Soudního dvora (prvního senátu) ze dne 4. června 2009. # Moteurs Leroy Somer proti Dalkia France a Ace Europe. # Žádost o rozhodnutí o předběžné otázce: Cour de cassation - Francie. # Odpovědnost za vadné výrobky - Směrnice 85/374/EHS - Působnost - Škoda způsobená na věci určené pro podnikatelské použití a použité pro takový účel - Vnitrostátní režim umožňující poškozené osobě, aby se domáhala náhrady takové škody, pokud předloží pouze důkaz škody, vady a příčinné souvislosti - Slučitelnost. # Věc C-285/08.","","62008CJ0285","2009-06-04",
"Rozsudek Soudního dvora (třetího senátu) ze dne 4. června 2009.#T-Mobile Netherlands BV, KPN Mobile NV, Orange Nederland NV a Vodafone Libertel NV proti Raad van bestuur van de Nederlandse Mededingingsautoriteit.#Žádost o rozhodnutí o předběžné otázce: College van Beroep voor het bedrijfsleven - Nizozemsko.#Žádost o rozhodnutí o předběžné otázce -Článek 81 odst. 1 ES - Pojem ,jednání ve vzájemné shodě‘ - Příčinná souvislost mezi jednáním ve vzájemné shodě a chováním podniků na trhu - Posuzování podle předpisů vnitrostátního práva - Dostatečnost jediné schůzky nebo nezbytnost dlouhodobého a pravidelného jednání ve vzájemné shodě.#Věc C-8/08.","","62008CJ0008","2009-06-04",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 4. června 2009.#Pannon GSM Zrt. proti Erzsébet Sustikné Győrfi.#Žádost o rozhodnutí o předběžné otázce: Budaörsi Városi Bíróság - Maďarsko.#Směrnice 93/13/EHS - Zneužívající klauzule ve spotřebitelských smlouvách - Právní účinky zneužívající klauzule - Pravomoc a povinnost vnitrostátního soudu posoudit bez návrhu zneužívající charakter ustanovení o soudní příslušnosti - Kritéria pro posouzení.#Věc C-243/08.","","62008CJ0243","2009-06-04",
"Rozsudek Soudního dvora (druhého senátu) ze dne 4. června 2009.#Agenzia Dogane Ufficio delle Dogane di Trieste proti Pometon SpA.#Žádost o rozhodnutí o předběžné otázce: Commissione tributaria regionale di Trieste - Itálie.#Celní kodex Společenství - Nařízení (ES) č. 384/96 - Ochrana před dumpingovými dovozy ze zemí, které nejsou členy Evropského společenství - Nařízení (ES, Euratom) č. 2988/95 - Ochrana finančních zájmů Evropských společenství - Zpracování v režimu aktivního zušlechťovacího styku - Protiprávní praktiky.#Věc C-158/08.","","62008CJ0158","2009-06-04",
"Rozsudek Soudního dvora (druhého senátu) ze dne 4. června 2009.#JK Otsa Talu OÜ proti Põllumajanduse Registrite ja Informatsiooni Amet (PRIA).#Žádost o rozhodnutí o předběžné otázce: Riigikohus - Estonsko.#EZOZF - Nařízení (ES) č. 1257/1999 - Podpora Společenství pro rozvoj venkova - Podpora agroenvironmentálních metod produkce.#Věc C-241/07.","","62007CJ0241","2009-06-04",
"Rozsudek Soudního dvora (druhého senátu) ze dne 4. června 2009.#Åklagaren proti Percy Mickelsson a Joakim Roos.#Žádost o rozhodnutí o předběžné otázce: Luleå tingsrätt - Švédsko.#Směrnice 94/25/ES - Sbližování právních předpisů - Rekreační plavidla - Zákaz používání vodních skútrů mimo veřejně splavné vodní cesty - Články 28 ES a 30 ES - Opatření s rovnocenným účinkem - Přístup na trh - Překážka - Ochrana životního prostředí - Přiměřenost.#Věc C-142/05.","","62005CJ0142","2009-06-04",
"Rozsudek Soudního dvora (třetího senátu) ze dne 4. června 2009.#Balbiino AS proti Põllumajandusminister a Maksu- ja Tolliameti Põhja maksu- ja tollikeskus.#Žádost o rozhodnutí o předběžné otázce: Tallinna halduskohus - Estonsko.#Přistoupení Estonska - Přechodná opatření - Zemědělské produkty - Cukr - Přebytečné zásoby - Nařízení (ES) č. 1972/2003, 60/2004 a 832/2005.#Věc C-560/07.","","62007CJ0560","2009-06-04",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 4. června 2009. # Komise Evropských společenství proti Švédskému království. # Nesplnění povinnosti státem - Směrnice 2005/56/ES - Přeshraniční fúze kapitálových společností - Neprovedení ve stanovené lhůtě. # Věc C-555/08.","","62008CJ0555","2009-06-04",
"Rozsudek Soudního dvora (prvního senátu) ze dne 4. června 2009.#Komise Evropských společenství proti Řecké republice.#Nesplnění povinnosti státem - Směrnice 93/38/EHS - Veřejné zakázky v odvětví vodního hospodářství, energetiky, dopravy a telekomunikací - Zadávání zakázek bez předchozí výzvy k účasti v soutěži - Podmínky - Sdělování důvodů zamítnutí nabídky - Lhůta.#Věc C-250/07.","","62007CJ0250","2009-06-04",
"Rozsudek Soudního dvora (druhého senátu) ze dne 4. června 2009. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Články 43 ES a 48 ES - Oční optici - Podmínky usazování - Otevření a provozování prodejen oční optiky - Neúplné splnění povinností vyplývajících z rozsudku Soudního dvora - Paušální částka. # Věc C-568/07.","","62007CJ0568","2009-06-04",
"Rozsudek Soudního dvora (třetího senátu) ze dne 4. června 2009.#Finanzamt Düsseldorf-Süd proti SALIX Grundstücks-Vermietungsgesellschaft mbH & Co. Objekt Offenbach KG.#Žádost o rozhodnutí o předběžné otázce: Bundesfinanzhof - Německo.#Šestá směrnice o DPH - Článek 4 odst. 5 druhý a čtvrtý pododstavec - Možnost členských států považovat činnosti veřejnoprávních subjektů, které jsou podle článků 13 a 28 osvobozeny od daně, za činnosti orgánů veřejné správy - Způsoby výkonu - Nárok na odpočet - Výrazné narušení hospodářské soutěže.#Věc C-102/08.","","62008CJ0102","2009-06-04",
"Rozsudek Soudního dvora (pátého senátu) ze dne 4. června 2009. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Směrnice 2006/100/ES - Neprovedení ve stanovené lhůtě. # Věc C-427/08.","","62008CJ0427","2009-06-04",
"Rozsudek Soudního dvora (osmého senátu) ze dne 4. června 2009. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Směrnice 83/182/EHS - Osvobození od daní - Dočasný dovoz dopravních prostředků - Obvyklé bydliště. # Věc C-144/08.","","62008CJ0144","2009-06-04",
"Rozsudek Soudního dvora (druhého senátu) ze dne 4. června 2009. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Články 28 ES, 43 ES a 49 ES -Směrnice 98/34/ES - Normy a technické předpisy - Vnitrostátní právní úprava použitelná na elektrické, elektromechanické a elektronické počítačové hry - Rozsudek Soudního dvora, jímž se určuje, že stát nesplnil povinnost - Neprovedení - Článek 228 ES - Peněžité sankce. # Věc C-109/08.","","62008CJ0109","2009-06-04",
"Rozsudek Soudního dvora (třetího senátu) ze dne 20. května 2009. # Philippe Guigard proti Komisi Evropských společenství. # Kasační opravný prostředek - Žaloba na náhradu škody - Podmínky vzniku smluvní a mimosmluvní odpovědnosti Společenství - Článek 313 odst. 2 písm. k), článek 314 a čl. 317 písm. a) čtvrté úmluvy z Lomé, pozměněné dohodou podepsanou na Mauriciu. # Věc C-214/08 P.","","62008CJ0214","2009-05-20",
"Rozsudek Soudního dvora (velkého senátu) ze dne 19. května 2009.#Apothekerkammer des Saarlandes a další (C-171/07) a Helga Neumann-Seiwert (C-172/07) proti Saarland a Ministerium für Justiz, Gesundheit und Soziales.#Žádosti o rozhodnutí o předběžné otázce: Verwaltungsgericht des Saarlandes - Německo.#Svoboda usazování - Článek 43 ES - Veřejné zdraví - Lékárny - Předpisy opravňující k provozování lékáren pouze lékárníky - Odůvodnění - Spolehlivé a kvalitní zásobování obyvatelstva léčivy - Profesní nezávislost lékárníků.#Spojené věci C-171/07 a C-172/07.","","62007CJ0171","2009-05-19",
